A,B,C
33,0.08120658717112683,8
9,0.3909724500715771,65
7,0.5195717025354791,74
5,0.4217683346095453,55
90,0.02871199409572489,92
27,0.9484793467105531,34
34,0.22438395245258858,44
89,0.544632173632285,90
74,0.7855345946863911,87
46,0.7708054762046239,97
91,0.27236468772898337,43
91,0.7372796550820415,35
51,0.9776379331030313,44
37,0.6962250433041753,5
48,0.541516712218775,89
77,0.23891290952954114,83
61,0.5687627259790112,79
35,0.8899018002533737,21
31,0.5414813017622602,68
88,0.7986690933863374,16
5,0.36105893354509533,86
5,0.4065662015761662,96
35,0.761379987931629,65
89,0.3164019661049552,29
47,0.32824446814514663,35
57,0.16627412521569052,71
70,0.3481495463715314,55
51,0.6136926979116339,59
34,0.30321418812077583,34
49,0.006893679340700398,57
45,0.3762306206831868,89
76,0.7939429376140515,86
69,0.4548045939824853,71
16,0.006143234934242403,69
56,0.8829386535118583,42
42,0.4516385950886722,56
54,0.79266949002409,1
32,0.6762994012953748,19
57,0.6497919405793458,94
97,0.00869306691891103,33
45,0.704052699872501,79
96,0.4441066433509059,23
89,0.7741311921794795,96
79,0.8104512900065945,61
79,0.3135871647146017,82
42,0.3207012452044412,73
26,0.2564448550343569,11
24,0.5883874304286443,80
48,0.8647217361257971,9
24,0.8123503000211388,64
45,0.2770410061006424,31
87,0.4554204477665461,19
14,0.37135594959313944,92
94,0.9077254283728613,59
44,0.1462611401157924,80
75,0.4932975829225862,61
75,0.3193561307751527,18
32,0.7902220248000694,78
33,0.5216052566527194,16
26,0.24776772801436597,26
94,0.9648823524232731,18
39,0.7624311821434876,53
85,0.625327720572937,10
31,0.3418253442167385,98
33,0.3089146083627168,47
81,0.1520342743654869,29
67,0.5590714867294551,26
19,0.26346875372540857,69
81,0.14436574056376694,23
16,0.09431331774155793,18
87,0.5671322376987254,21
70,0.10399713635992269,80
28,0.40057177395908306,66
30,0.26631837754545096,67
58,0.6185362697008585,84
46,0.8842720906290314,12
28,0.3469466217626055,16
53,0.1514501523565257,97
3,0.14768823122539232,76
95,0.6681599308598432,78
83,0.5358912882861232,22
55,0.016275780340654245,17
60,0.9737190331229855,78
45,0.6244679769891962,29
37,0.6072838238164288,82
40,0.4421738075672621,31
70,0.881681429726695,91
35,0.20588807072885296,96
19,0.9836013141009321,1
25,0.1682643546371183,73
17,0.5403173198855121,23
35,0.998770892888497,94
21,0.5061813390928168,26
60,0.2840633545533098,95
52,0.6859424487914719,85
96,0.06677976140922925,12
11,0.4691476295566639,73
94,0.921298864457007,70
13,0.3511974173292929,66
72,0.8880865293870744,13
46,0.31327890623507626,59
89,0.5098772422057007,34
28,0.9408513254772916,50
82,0.5068272027205564,19
51,0.9579347529410056,83
11,0.05834275988318649,30
13,0.623631788018933,19
74,0.741234893725753,33
29,0.8069081160450239,24
24,0.37929355785432717,14
56,0.40940818254609523,39
92,0.4716970942269093,72
35,0.08085115364128015,31
67,0.9805888315376781,43
73,0.6863319402440949,73
66,0.8636456371022897,66
61,0.9557546919233507,9
91,0.7889652753586038,80
56,0.7079364730973555,13
6,0.6744605712429238,17
12,0.13331453906948987,91
6,0.45958654749808314,23
77,0.2783900944326947,83
71,0.6759359374684025,78
52,0.5835478340015772,73
61,0.736329015891319,29
92,0.40778684314656144,95
15,0.8246706123244426,81
67,0.297601320826801,82
34,0.8165424421327073,29
89,0.16522092763716512,8
22,0.9764159172995759,7
57,0.7323678236662172,8
34,0.21159491778844586,97
42,0.3694651272991102,10
36,0.41685965364933486,87
48,0.9279001047922499,11
97,0.6481269220017938,40
84,0.9129663102996701,67
32,0.5721600019042197,69
50,0.8701807992984132,22
82,0.8826533395484876,8
75,0.5436919424599711,25
4,0.0676655954066131,98
86,0.001807246314237121,91
94,0.01248634413443972,50
31,0.01745634676758545,96
1,0.3018071331988378,22
17,0.2693495873250229,95
48,0.8754257064682939,22
11,0.43576331758109255,77
72,0.4557387825921716,66
59,0.5995600979387238,86
40,0.8061720629992514,6
56,0.06181632042355667,44
48,0.44726144088802255,14
34,0.8518513190690553,22
12,0.24940204494207296,54
79,0.7723450559215347,63
92,0.9440241791785318,43
87,0.9971454565714597,11
16,0.14615971837370234,98
38,0.9231734172135608,13
72,0.07608529050751922,96
45,0.9852985372928156,35
16,0.7713279584582847,32
9,0.48641246366868485,5
27,0.054794219481263506,68
75,0.25575957299881147,95
91,0.6559659416530929,34
81,0.28505546586908115,24
84,0.00599728965050339,26
23,0.1384919730620856,5
63,0.032443663194418715,49
81,0.5426546837599675,79
12,0.3733985171900962,4
4,0.16601187873009338,4
15,0.6550217148833188,6
33,0.808219198048184,28
5,0.3963348459653504,81
88,0.061890587915174655,65
96,0.11399772128695018,15
92,0.9967255564649262,37
27,0.2756168565367163,57
23,0.0914054581904109,33
69,0.9454170888160177,32
50,0.2818602593789027,22
15,0.7141312557422552,96
33,0.32676456470179294,54
84,0.20625259725211675,51
58,0.8457332106655443,47
58,0.7539241816721185,53
23,0.4653013557583764,41
75,0.05918996641944074,45
6,0.4570343274357921,71
51,0.5701296101007494,68
2,0.9917501306303543,45
71,0.27242980286289786,12
64,0.0994142225522906,11
41,0.10228386447236881,71
89,0.07120353140441094,71
65,0.470953690675442,56
72,0.3618512983220672,88
78,0.20424733566504172,36
31,0.4906623475557529,28
49,0.5163026323795509,27
80,0.6335882898564928,5
54,0.29065813698572796,48
72,0.3126749778150193,20
83,0.048702567358288595,52
49,0.13695964089443635,88
67,0.43424096624960307,91
34,0.21329631556602047,57
86,0.3351420149126363,59
38,0.7413014541766452,53
15,0.6737371535410867,83
97,0.0626733828423165,17
50,0.17894277208380882,83
48,0.7704255586216667,31
94,0.3890752425955336,31
20,0.06780182931267198,7
96,0.11070405223949997,91
56,0.3319929363020665,87
24,0.9541963650371924,77
5,0.4900355279296894,87
5,0.7274693918000503,83
65,0.5607248877082865,56
46,0.6511169370936003,67
82,0.5181274241851443,68
39,0.8763600065785306,16
67,0.27600878044985233,40
92,0.4314517511532834,4
12,0.38039022917802046,18
38,0.4193420154897527,59
44,0.2832332942338768,2
31,0.2927939970037162,11
72,0.016252736609325247,20
41,0.6643479381389364,72
25,0.3855021412329144,51
27,0.7121604381942271,42
22,0.06523723278211857,32
95,0.026212357232366146,61
29,0.47509175198211084,20
50,0.20245295198451296,96
75,0.34151048930421846,13
64,0.5821995655615483,14
6,0.07715793476696442,92
92,0.10388392335653407,53
72,0.610933693851139,30
79,0.7561444637385603,94
16,0.49181878781616906,64
74,0.48210555479497486,53
54,0.023170779084840887,46
97,0.8794563712781501,76
24,0.3438297457518371,13
49,0.8175659293683649,83
57,0.43717691816959203,20
4,0.9787078744754387,73
96,0.02408985119665774,53
28,0.4834620103131414,75
60,0.879855049118226,29
84,0.5190374127132029,69
42,0.6203642448519112,60
18,0.9967076809178563,42
65,0.9290545994185503,23
11,0.24359322689875362,75
94,0.5092739687091687,66
21,0.3763458440903512,34
17,0.841151354294079,10
26,0.460084729902801,19
59,0.9093173494862636,46
24,0.23528981161408558,59
64,0.9311156341530622,35
42,0.19694217759592847,98
88,0.918922460418463,7
14,0.6636879297808053,70
12,0.40310285677817237,23
52,0.19658511874530726,93
1,0.37033158638320285,28
55,0.8734370431381128,51
4,0.12745740381745585,99
41,0.3890800952991199,60
13,0.1009599008327372,29
92,0.8234056593125781,90
89,0.9749895414510628,96
36,0.8265359745129607,42
51,0.6894577110013578,15
11,0.8667139818014524,59
96,0.3984495090421927,79
12,0.7861271489745307,33
80,0.12283335183182942,69
57,0.7795095848013178,21
90,0.9099802931067709,92
23,0.08353679070753883,51
45,0.5381498137483837,79
84,0.43217607074614683,47
25,0.24251884329865214,7
57,0.8036883701452167,45
60,0.47141915724844086,11
14,0.2528384131038416,47
99,0.8619615471817083,95
21,0.24465835844913952,30
94,0.27982356513538664,96
32,0.0024653552143295565,55
82,0.033300219603364045,93
8,0.8134882676124481,26
98,0.2711200992393097,43
69,0.08235322469713224,10
5,0.8848919034555484,85
40,0.18043919765372418,8
23,0.6899638774557997,22
61,0.5544132568819115,9
13,0.7797386682584713,37
35,0.7442404268439825,27
4,0.9786697742032252,99
33,0.9205024292985302,56
90,0.624678508526088,38
46,0.11963089394549753,5
93,0.39856171072600644,69
4,0.3449465230062434,13
15,0.22415850211333643,31
84,0.750726651646396,54
80,0.12510046307403944,95
21,0.08318646200201496,45
51,0.7944489140295221,25
9,0.10639665180420343,21
23,0.4645409404279738,5
76,0.8155629799889991,8
62,0.5551091268034103,72
79,0.09230694484403845,93
67,0.22742511177431135,99
19,0.07113009675865001,87
84,0.7358411625860104,96
83,0.2937357945807798,21
58,0.5211254558457636,45
31,0.21913480944262453,16
94,0.45459377723108174,33
4,0.2818354651021634,47
70,0.6173378942302481,65
57,0.03266558332599556,63
98,0.8668714144898143,17
88,0.5380691747970517,51
20,0.1194192340269371,20
26,0.45113707651025303,70
1,0.6199366070869502,12
70,0.17585581574294984,54
32,0.7959818916061242,7
21,0.9956279328574421,12
60,0.36064760579067323,78
98,0.5724038824113777,61
14,0.5234346343647711,50
72,0.03410623027931814,80
16,0.6829635763192465,58
39,0.5538582248805896,61
84,0.6285329756943373,59
70,0.05562529337786415,86
32,0.7041829607907666,15
9,0.04620848777588127,91
55,0.5722025408911787,59
93,0.17240881929051288,29
52,0.7957748070728491,22
80,0.34732307466374013,6
35,0.5749385643805883,19
91,0.7962914948210325,54
83,0.6433145708528708,96
26,0.6490551202646782,73
49,0.23931377705082468,93
66,0.7051578285328937,21
46,0.32233951860310295,94
13,0.15476737474156388,93
25,0.12179720334460498,17
20,0.5034243909781962,73
99,0.41155869453912763,40
80,0.4764465306328086,85
70,0.5217471548381221,54
18,0.7747588109906947,11
77,0.6456736046820644,36
8,0.14545520271178558,75
3,0.9087540570613373,37
48,0.4232129972552596,65
3,0.20895344823743278,9
55,0.7380445888024357,90
43,0.05040143880957382,68
23,0.8580154285257543,40
85,0.7873717545030752,77
35,0.9397811294909278,13
50,0.32062897098156407,62
25,0.23435661178641887,84
58,0.5404756181604901,11
96,0.5312054565630158,68
38,0.05182972661869778,26
42,0.755966297588805,81
17,0.922848656858074,4
32,0.21913053904448432,69
77,0.07798566103279159,43
2,0.29217462454930654,63
47,0.48702811916203337,36
31,0.3386503170511769,65
61,0.6628623662470285,84
99,0.19316822350508223,54
56,0.549537384259244,74
20,0.061456528035374824,48
38,0.9840313418038932,10
23,0.5207867478607229,17
59,0.36307498596690957,42
9,0.06438334848653615,16
59,0.21691228279548236,92
32,0.7526306857633475,46
47,0.6937695344528177,22
77,0.47861421236511614,30
78,0.7710461057648389,20
2,0.9488250178702673,16
33,0.8231393388680767,88
73,0.17707069744357873,9
45,0.8310676201564392,71
6,0.5149985507058087,2
70,0.7436141075187779,43
30,0.7433739749302185,36
22,0.9102232362313252,61
45,0.5334583324877349,28
29,0.15377474536126357,39
5,0.0802589549240017,57
29,0.37006803264727994,80
32,0.7783286252899964,54
32,0.8576960684184887,85
74,0.282679052002363,9
3,0.40692107774445807,63
82,0.19237682132943112,83
72,0.3245313202147879,89
98,0.8739714311074576,19
26,0.5549482976370848,19
64,0.2990214441290082,75
97,0.3989364805527925,21
38,0.14257091582718928,81
80,0.9887087855742768,16
64,0.7696033791351393,65
23,0.8560858721360627,6
44,0.9865786050595537,45
69,0.8042149952904295,26
56,0.2123519815834205,67
49,0.25361873005827906,59
23,0.9992318945581031,22
23,0.4756326936086821,11
2,0.21598220337100582,74
25,0.21816975651724946,27
61,0.1928622614533435,24
89,0.5038763877095098,21
3,0.8418216328968386,26
61,0.10378123243651327,46
58,0.03471603296524295,29
55,0.8990757162991473,39
14,0.007862346494912575,38
99,0.08051621643649243,66
2,0.7173806990121352,4
64,0.025295303500853183,99
62,0.3567391259643472,60
24,0.6418827886086985,68
92,0.8193688854731248,55
83,0.7284577520304771,14
10,0.3709431056260243,11
24,0.5083570190772123,81
30,0.8083936364629856,61
32,0.47428742165739235,60
16,0.1338227307400326,75
17,0.2767442797592322,76
25,0.5142011526889052,4
5,0.03752705063479855,94
9,0.8123250994264748,45
16,0.9293948138652183,55
3,0.5815879298293656,59
91,0.8775266986875501,44
37,0.5133591088005087,48
16,0.4067507137783336,2
16,0.09508141521570446,67
37,0.08234072405995119,4
30,0.534604375789279,53
66,0.3230025029519946,62
33,0.04983116408777677,68
24,0.937316665567923,38
43,0.6715768004683597,62
22,0.7739160272477424,27
54,0.9072508803582038,11
79,0.4883431053354107,51
79,0.8482595179109854,50
55,0.8636220867930818,81
75,0.010720317229653942,70
1,0.29457187922308326,60
67,0.9049429864019659,79
93,0.3039966801733488,13
11,0.8148392641410386,56
28,0.17137258848452908,64
95,0.652601510388407,2
32,0.8097980124654884,56
96,0.13240656328371947,78
15,0.8508215606942748,62
74,0.11448547527536568,75
91,0.44287885714909214,35
42,0.32930109468430113,84
5,0.7716787354966819,24
64,0.8250197133085574,22
82,0.013274336399925257,82
19,0.24601660345316578,91
60,0.7689583250177617,73
50,0.25222447307469575,19
55,0.892217091141246,22
82,0.27590980549702304,38
55,0.7370074739760969,68
84,0.28602769752886703,79
53,0.7128359333228341,96
67,0.9395116521390997,85
41,0.21876868667668503,17
14,0.8409381356781058,24
63,0.4421386227843467,3
61,0.763841515217497,33
79,0.5582609171193251,6
2,0.3152190079241459,80
95,0.803456929182733,71
78,0.9957080422914801,47
47,0.6233667043800165,83
79,0.17803629898079432,51
65,0.11016017044900384,94
72,0.8237902635748071,46
3,0.8135634315383394,24
88,0.92832134407768,92
75,0.037887740627755795,48
25,0.17865021490022437,32
5,0.49587861256003585,18
57,0.5466635724202019,94
18,0.180952144302018,10
71,0.44356895054769463,92
86,0.038850585718872344,10
74,0.09178580071628806,58
65,0.34219228810603997,17
80,0.5388558674664389,14
94,0.23033834845576617,10
52,0.3544133529094723,96
81,0.9680196476819681,76
39,0.16376156521931506,51
50,0.8123088146320869,75
87,0.9385346168052211,56
4,0.21681183060988318,30
44,0.10048182568077668,26
42,0.8885851265388902,86
1,0.35596281968730725,93
74,0.09501783628459581,80
21,0.06349400342215872,53
65,0.8131552749044744,72
61,0.564419259284757,36
79,0.6111142756544907,30
13,0.3558665068910316,58
4,0.11341271315443513,25
56,0.38313747953807686,85
59,0.6140305241283477,8
5,0.1218537358545494,16
68,0.7726975367728167,62
3,0.06151335934868751,82
23,0.2501330796334489,18
24,0.6646192029502458,75
89,0.91397976334601,35
58,0.5163603281543765,43
43,0.04920475108826694,42
61,0.512119322582078,58
37,0.4932908506136898,15
78,0.3302478099475037,5
57,0.5315713193121874,64
74,0.6572311207965423,48
6,0.5688280851644215,1
80,0.882112106139583,75
25,0.7604415814377341,54
18,0.5442202104368979,47
82,0.42914307860928846,74
67,0.3434026781084125,9
21,0.7326992038006865,51
58,0.833387454683799,87
78,0.862843298979041,23
55,0.42152113239813094,71
68,0.6272426091834017,72
42,0.8472103994994409,78
24,0.1919684123535207,10
21,0.1872570530401555,21
13,0.8477536676995356,55
90,0.27619634355904366,82
4,0.892365284619254,82
39,0.8527402950160337,93
69,0.16880847398266252,82
11,0.6813263567608481,30
14,0.22639356005962274,18
53,0.28989106679846277,20
44,0.4731908677972144,57
57,0.5909123643792097,8
95,0.13951552410074575,26
7,0.4874038823443799,62
94,0.5987666449875381,5
75,0.9605300450292623,63
13,0.7063724263311119,25
58,0.6751066065765634,79
32,0.10288391519879547,21
81,0.4401078579069758,16
81,0.9746521073765126,6
40,0.2622225063963135,9
98,0.592074052823515,90
26,0.8296009796169173,9
81,0.7614244609400446,83
55,0.9565569953149112,78
72,0.6512385792634846,59
24,0.18868179337157165,13
70,0.20271940369353636,89
14,0.35077699913592075,13
19,0.15193074343480173,89
28,0.92179601598168,52
83,0.6597626385990832,85
5,0.08971417059914721,79
88,0.5026193157167615,33
52,0.8196641641621685,99
96,0.22240201928453784,82
98,0.7092622701294079,87
7,0.5569546525397779,89
62,0.8459768945977214,34
11,0.3425080655685325,20
79,0.13220643679626376,94
34,0.5568562491475537,17
46,0.11400520539558268,58
53,0.8527104454422288,79
86,0.983575226473363,76
38,0.7632836440765636,62
81,0.25397502871190814,76
24,0.09662195566384124,75
19,0.8725755695050138,47
96,0.3516043706489559,15
34,0.47932892485546963,65
31,0.49271271806669037,26
79,0.754397910469997,61
39,0.5759883179119222,17
18,0.8756154207951982,78
95,0.4685861378005747,41
93,0.9919576602487186,86
90,0.8120033956908607,48
48,0.9911075613432456,29
64,0.6379419425491413,38
52,0.7093936557158835,31
53,0.378859326713216,34
2,0.29439312871586587,32
18,0.7232742399708609,94
51,0.5898925984818868,61
20,0.7318216795237483,18
91,0.5596323028803013,47
90,0.19549161866518738,6
66,0.6991199188260351,69
50,0.6542452472898456,78
46,0.5340329579591033,86
86,0.9148400098145458,78
45,0.32629779835398265,52
62,0.6780347782275299,59
83,0.9556488493236195,73
96,0.02868992737967513,48
44,0.7455117957967979,13
6,0.02932092804987252,65
29,0.3008108037628898,98
98,0.8951524402362068,45
94,0.444845201023093,59
62,0.7668246593358161,19
91,0.2950946056539636,6
23,0.8103531104124071,35
28,0.6660017985676903,75
49,0.08885099362813698,84
49,0.7427683975685522,55
48,0.5097069181412733,29
5,0.24793495815893118,97
21,0.2674654734469327,68
45,0.19328027681430926,49
67,0.3733438999266151,83
84,0.6921540647045054,33
8,0.39691901741788893,13
64,0.6350289980101782,64
8,0.6330729853791002,43
47,0.022024930613753213,16
28,0.57200972837754,56
85,0.6399895790493257,6
12,0.40425488579058544,28
74,0.16899853537852028,92
73,0.08657545100068309,75
51,0.5720413610006754,20
10,0.4041775465193168,42
14,0.283591847986266,49
21,0.7095647500105763,41
95,0.570288758730027,3
4,0.6697950223692392,48
18,0.12390638815179156,88
52,0.4598802735585591,74
30,0.16478574260790002,41
42,0.11748544548252204,87
45,0.19003649192644523,4
84,0.6515628191346007,23
84,0.49022574859796253,99
90,0.9740016303170022,59
77,0.8868854122721388,2
24,0.6160187920501361,80
5,0.7736068938469425,24
96,0.065881272787635,60
29,0.14495480406465744,5
83,0.5917048194700553,98
66,0.6862952050022106,56
25,0.7053908087739438,47
51,0.8304670714457588,87
22,0.5754431818174625,85
97,0.12119217231890211,51
13,0.7954782689893652,3
93,0.5558378638336238,39
86,0.1387126198223977,80
7,0.24391405831094282,97
1,0.8931625283402307,25
55,0.08437279518998653,37
91,0.4498344804124147,31
